1.95312E-03 1.95312E-03 1.95312E-03 5.96046E-08 1.71651E+02 1.78260E+06 4.86236E-05
5.85938E-03 1.95312E-03 1.95312E-03 5.96046E-08 1.71498E+02 1.78110E+06 1.52298E-04
9.76562E-03 1.95312E-03 1.95312E-03 5.96046E-08 1.71328E+02 1.77943E+06 2.67376E-04
1.36719E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.71142E+02 1.77762E+06 3.95195E-04
1.75781E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.70944E+02 1.77567E+06 5.36845E-04
2.14844E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.70733E+02 1.77361E+06 6.93357E-04
2.53906E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.70510E+02 1.77142E+06 8.65627E-04
2.92969E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.70275E+02 1.76912E+06 1.05449E-03
3.32031E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.70026E+02 1.76668E+06 1.26074E-03
3.71094E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.69767E+02 1.76415E+06 1.48494E-03
4.10156E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.69499E+02 1.76152E+06 1.72762E-03
4.49219E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.69221E+02 1.75879E+06 1.98937E-03
4.88281E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.68934E+02 1.75598E+06 2.27057E-03
5.27344E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.68640E+02 1.75310E+06 2.57182E-03
5.66406E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.68340E+02 1.75017E+06 2.89349E-03
6.05469E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.68038E+02 1.74721E+06 3.23587E-03
6.44531E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.67734E+02 1.74424E+06 3.59945E-03
6.83594E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.67434E+02 1.74129E+06 3.98464E-03
7.22656E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.67139E+02 1.73840E+06 4.39169E-03
7.61719E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.66850E+02 1.73557E+06 4.82125E-03
8.00781E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.66568E+02 1.73281E+06 5.27402E-03
8.39844E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.66298E+02 1.73017E+06 5.75019E-03
8.78906E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.66040E+02 1.72764E+06 6.25047E-03
9.17969E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.65793E+02 1.72522E+06 6.77564E-03
9.57031E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.65559E+02 1.72293E+06 7.32606E-03
9.96094E-02 1.95312E-03 1.95312E-03 5.96046E-08 1.65338E+02 1.72077E+06 7.90236E-03
1.03516E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.65129E+02 1.71872E+06 8.50587E-03
1.07422E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.64931E+02 1.71678E+06 9.13769E-03
1.11328E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.64744E+02 1.71494E+06 9.79893E-03
1.15234E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.64566E+02 1.71320E+06 1.04908E-02
1.19141E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.64397E+02 1.71155E+06 1.12147E-02
1.23047E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.64237E+02 1.70998E+06 1.19720E-02
1.26953E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.64083E+02 1.70847E+06 1.27650E-02
1.30859E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.63935E+02 1.70702E+06 1.35947E-02
1.34766E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.63793E+02 1.70563E+06 1.44623E-02
1.38672E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.63655E+02 1.70428E+06 1.53699E-02
1.42578E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.63520E+02 1.70295E+06 1.63193E-02
1.46484E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.63386E+02 1.70165E+06 1.73118E-02
1.50391E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.63255E+02 1.70036E+06 1.83488E-02
1.54297E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.63124E+02 1.69908E+06 1.94309E-02
1.58203E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.62994E+02 1.69780E+06 2.05596E-02
1.62109E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.62862E+02 1.69652E+06 2.17358E-02
1.66016E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.62730E+02 1.69522E+06 2.29603E-02
1.69922E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.62595E+02 1.69390E+06 2.42337E-02
1.73828E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.62460E+02 1.69257E+06 2.55558E-02
1.77734E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.62321E+02 1.69121E+06 2.69269E-02
1.81641E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.62179E+02 1.68982E+06 2.83469E-02
1.85547E-01 1.95312E-03 1.95312E-03 5.96046E-08 1.62034E+02 1.68840E+06 2.98154E-02
